x	intensity
1121	-16614219
1122	-16608912
1123	-16604182
1124	-16598486
1125	-16589667
1126	-16585494
1127	-16576347
1128	-16577234
1129	-16568405
1130	-16560731
1131	-16538418
1132	-16523196
1133	-16505422
1134	-16484452
1135	-16468423
1136	-16441144
1137	-16402442
1138	-16360755
1139	-16313991
1140	-16277510
1141	-16245203
1142	-16211528
1143	-16197200
1144	-16163026
1145	-16140442
1146	-16130210
1147	-16134943
1148	-16132758
1149	-16132684
1150	-16129751
1151	-16133156
1152	-16143853
1153	-16153833
1154	-16169249
1155	-16172244
1156	-16175245
1157	-16176649
1158	-16183866
1159	-16194359
1160	-16205929
1161	-16224185
1162	-16240243
1163	-16257528
1164	-16278366
1165	-16302396
1166	-16328802
1167	-16354395
1168	-16382467
1169	-16401594
1170	-16436497
1171	-16469259
1172	-16490740
1173	-16507370
1174	-16517604
1175	-16528023
1176	-16538268
1177	-16543455
1178	-16555235
1179	-16562474
1180	-16572711
1181	-16576432
1182	-16582690
1183	-16589345
1184	-16592543
1185	-16601624
1186	-16607491
1187	-16612538
1188	-16614892
1189	-16617574
1190	-16621658
1191	-16625228
1192	-16628991
1193	-16631791
1194	-16633514
1195	-16636128
1196	-16640405
1197	-16642248
1198	-16643461
1199	-16643076
1200	-16645184
1201	-16648200
1202	-16646208
1203	-16648650
1204	-16646658
1205	-16645180
1206	-16645630
1207	-16643574
1208	-16645630
1209	-16645630
1210	-16645630
1211	-16646658
1212	-16646658
1213	-16647493
1214	-16647172
1215	-16646080
1216	-16645630
1217	-16645759
1218	-16645630
1219	-16646722
1220	-16646594
1221	-16646144
1222	-16646144
1223	-16645630
1224	-16646144
1225	-16645566
1226	-16646144
1227	-16646144
1228	-16646658
1229	-16646144
1230	-16645630
1231	-16646144
1232	-16645116
1233	-16646136
1234	-16646136
1235	-16646650
1236	-16647678
1237	-16648192
1238	-16648706
1239	-16648192
1240	-16647164
1241	-16647936
1242	-16648256
1243	-16646972
1244	-16649028
1245	-16648513
1246	-16648128
1247	-16646843
1248	-16646522
1249	-16645309
1250	-16645952
1251	-16645823
1252	-16647044
1253	-16646465
1254	-16645245
1255	-16645887
1256	-16645309
1257	-16645566
1258	-16645759
1259	-16647229
1260	-16646522
1261	-16647164
1262	-16646650
1263	-16647164
1264	-16646969
1265	-16651632
1266	-16654498
1267	-16658193
1268	-16660417
1269	-16664497
1270	-16666092
1271	-16670433
1272	-16674653
1273	-16675664
1274	-16678085
1275	-16681269
1276	-16683812
1277	-16688410
1278	-16688082
1279	-16689046
1280	-16691362
1281	-16693796
1282	-16692745
1283	-16688191
1284	-16690960
1285	-16686192
1286	-16690186
1287	-16689139
1288	-16687545
1289	-16689092
1290	-16688487
1291	-16684128
1292	-16675479
1293	-16675906
1294	NaN
