x	intensity
1093	-12806047
1094	-12804956
1095	-12816737
1096	-12856968
1097	-12926375
1098	-12989738
1099	-13081951
1100	-13163707
1101	-13262018
1102	-13375116
1103	-13483408
1104	-13569789
1105	-13661560
1106	-13741968
1107	-13812821
1108	-13881623
1109	-13928976
1110	-13976212
1111	-14012508
1112	-14032797
1113	-14029358
1114	-14043135
1115	-14043643
1116	-14049707
1117	-14034883
1118	-14023590
1119	-14004841
1120	-13965497
1121	-13895822
1122	-13822350
1123	-13735955
1124	-13629076
1125	-13516689
1126	-13396547
1127	-13260625
1128	-13099343
1129	-12948689
1130	-12762605
1131	-12607721
1132	-12451829
1133	-12303869
1134	-12160127
1135	-12056959
1136	-11977479
1137	-11920907
1138	-11894734
1139	-11923063
1140	-11959349
1141	-12035581
1142	-12122651
1143	-12225697
1144	-12362525
1145	-12486877
1146	-12629071
1147	-12774995
1148	-12924688
1149	-13091736
1150	-13248218
1151	-13402458
1152	-13553613
1153	-13687800
1154	-13805937
1155	-13903157
1156	-13981763
1157	-14067915
1158	-14131866
1159	-14181927
1160	-14220518
1161	-14257771
1162	-14282341
1163	-14298153
1164	-14316773
1165	-14315545
1166	-14319832
1167	-14319569
1168	-14319767
1169	-14300890
1170	-14264026
1171	-14219018
1172	-14153360
1173	-14084475
1174	-14009607
1175	-13935423
1176	-13845319
1177	-13771988
1178	-13704340
1179	-13641103
1180	-13578325
1181	-13524039
1182	-13462600
1183	-13420347
1184	-13393812
1185	-13395222
1186	-13408680
1187	-13439066
1188	-13486670
1189	-13537694
1190	-13603431
1191	-13684814
1192	-13782136
1193	-13870175
1194	-13962537
1195	-14059428
1196	-14157050
1197	-14256897
1198	-14333720
1199	-14421543
1200	-14507086
1201	-14583049
1202	-14654151
1203	-14725442
1204	-14774225
1205	-14835107
1206	-14874790
1207	-14897243
1208	-14952159
1209	-14996697
1210	-15026119
1211	-15060226
1212	-15097179
1213	-15124948
1214	-15153035
1215	-15168206
1216	-15185611
1217	-15216957
1218	-15235199
1219	-15245872
1220	-15257714
1221	-15271554
1222	-15275641
1223	-15281402
1224	-15288004
1225	-15296582
1226	-15305935
1227	-15311118
1228	-15314765
1229	-15320972
1230	-15320132
1231	-15323393
1232	-15322626
1233	-15332417
1234	-15330552
1235	-15329840
1236	-15327279
1237	-15340530
1238	-15347245
1239	-15356006
1240	-15361204
1241	-15362151
1242	-15359485
1243	-15360560
1244	-15352481
1245	-15348428
1246	-15350104
1247	-15361002
1248	-15363130
1249	-15361325
1250	-15361385
1251	-15354589
1252	-15348711
1253	-15328494
1254	-15311533
1255	-15288946
1256	-15281126
1257	-15270398
1258	-15262976
1259	-15258624
1260	-15252666
1261	-15246589
1262	-15240384
1263	-15231674
1264	-15205496
1265	-15183088
1266	-15160295
1267	-15147765
1268	-15130287
1269	-15110369
1270	-15092711
1271	-15074729
1272	-15063468
1273	-15044538
1274	-15016400
1275	-15001286
1276	-14970870
1277	-14933287
1278	-14894814
1279	-14848398
1280	-14758398
1281	-14658219
1282	-14542496
1283	-14410560
1284	-14300818
1285	-14207911
1286	-14079647
1287	-14038872
1288	-14008845
1289	-13984845
1290	-14191692
1291	NaN
