x	intensity
1086	-16487179.000
1087	-16488649.000
1088	-16496000.000
1089	-16505336.000
1090	-16512566.000
1091	-16519797.000
1092	-16520369.000
1093	-16520240.000
1094	-16519869.000
1095	-16522935.000
1096	-16523449.000
1097	-16522421.000
1098	-16520826.000
1099	-16520705.000
1100	-16519365.000
1101	-16519945.000
1102	-16518471.000
1103	-16518263.000
1104	-16516155.000
1105	-16515199.000
1106	-16516865.000
1107	-16513851.000
1108	-16513216.000
1109	-16512766.000
1110	-16511160.000
1111	-16504823.000
1112	-16504257.000
1113	-16504518.000
1114	-16505935.000
1115	-16500751.000
1116	-16495310.000
1117	-16495695.000
1118	-16490448.000
1119	-16482448.000
1120	-16473629.000
1121	-16466038.000
1122	-16449728.000
1123	-16438726.000
1124	-16431313.000
1125	-16413470.000
1126	-16411289.000
1127	-16397018.000
1128	-16383842.000
1129	-16374324.000
1130	-16343948.000
1131	-16310869.000
1132	-16272411.000
1133	-16216757.000
1134	-16137852.000
1135	-16060987.000
1136	-15962199.000
1137	-15856508.000
1138	-15733292.000
1139	-15594556.000
1140	-15450924.000
1141	-15299196.000
1142	-15156532.000
1143	-15017680.000
1144	-14873930.000
1145	-14720399.000
1146	-14534649.000
1147	-14335029.000
1148	-14088306.000
1149	-13773795.000
1150	-13432749.000
1151	-13050654.000
1152	-12625050.000
1153	-12186319.000
1154	-11748160.000
1155	-11340017.000
1156	-10956866.000
1157	-10610484.000
1158	-10280170.000
1159	-10020405.000
1160	-9801916.000
1161	-9637894.000
1162	-9536449.000
1163	-9489622.000
1164	-9492173.000
1165	-9517842.000
1166	-9568722.000
1167	-9643268.000
1168	-9720524.000
1169	-9785188.000
1170	-9860254.000
1171	-9921316.000
1172	-10001234.000
1173	-10105982.000
1174	-10245295.000
1175	-10412403.000
1176	-10599318.000
1177	-10828059.000
1178	-11075186.000
1179	-11340006.000
1180	-11612170.000
1181	-11904813.000
1182	-12204223.000
1183	-12499810.000
1184	-12789594.000
1185	-13065308.000
1186	-13325579.000
1187	-13578184.000
1188	-13836746.000
1189	-14089169.000
1190	-14339859.000
1191	-14576768.000
1192	-14792163.000
1193	-14988769.000
1194	-15165134.000
1195	-15321008.000
1196	-15461486.000
1197	-15579008.000
1198	-15697540.000
1199	-15804062.000
1200	-15908963.000
1201	-16009028.000
1202	-16097594.000
1203	-16161726.000
1204	-16216651.000
1205	-16266913.000
1206	-16313493.000
1207	-16343110.000
1208	-16380217.000
1209	-16416097.000
1210	-16451522.000
1211	-16468244.000
1212	-16485852.000
1213	-16493272.000
1214	-16499678.000
1215	-16503267.000
1216	-16501659.000
1217	-16510993.000
1218	-16520587.000
1219	-16529354.000
1220	-16536125.000
1221	-16540917.000
1222	-16544558.000
1223	-16547947.000
1224	-16555237.000
1225	-16556516.000
1226	-16559454.000
1227	-16562085.000
1228	-16567917.000
1229	-16574123.000
1230	-16576874.000
1231	-16577701.000
1232	-16581732.000
1233	-16586202.000
1234	-16587863.000
1235	-16588748.000
1236	-16588947.000
1237	-16593683.000
1238	-16596303.000
1239	-16599366.000
1240	-16602104.000
1241	-16605100.000
1242	-16609638.000
1243	-16610077.000
1244	-16612749.000
1245	-16614918.000
1246	-16618362.000
1247	-16621103.000
